ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,same_as_distrito,BARRIO-INSTALACION,same_as_barrio,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA
11768361,Olga Pericet 'La Leona',18 euros,0,1,"J,V,S",,2023-02-09T00:00:00Z,2023-02-11T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2420afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11751182,Orquesta Clásica Santa Cecilia,Gratuito,1,0,,,2022-10-15T00:00:00Z,2022-10-15T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e2a6302084d2810VgnVCM1000001d4a900aRCRD,Festival Internacional de Órgano y Música Barroca del Distrito de Vicálvaro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8af86302084d2810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD,Parroquia Santa María La Antigua,3,CALLE,VIRGEN DE LA ANTIGUA,9,Vicálvaro,https://wikidata.org/entity/Q589403,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,28032,448647,4472522,40.40172520926162,-3.6051665218853537,/contenido/actividades/Musica,
11778924,Orquesta de señoritas,Gratuito,1,0,,,2022-10-08T00:00:00Z,2022-10-08T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e37e6eba9553810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMÁN DEL VALLE,8,San Blas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.42027705095574,-3.621741078700336,/contenido/actividades/TeatroPerformance,
11788123,Otra ronda,Gratuito,1,0,,,2022-10-27T00:00:00Z,2022-10-27T23:59:00Z,19:00,Director: Thomas Vinterberg. Edad recomendada: para mayores de 16 años.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5db39b1a60383810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Alberto Sánchez (Puente de Vallecas),1,CALLE,RISCO DE PELOCHE,14,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Numancia,https://wikidata.org/entity/Q10338144,28038,444360,4471652,40.393612303425975,-3.6556073868098493,/contenido/actividades/CineActividadesAudiovisuales,
11741582,"'Ucrania &amp; Rusia', dúo de piano y viola",Gratuito,1,0,,,2022-10-21T00:00:00Z,2022-10-21T23:59:00Z,19:00,Programa clásico interpretado por el pianista ucraniano Vadim Gladkov y el violista ruso Sergey Savrov a través del que se romperán barreras y se demostrará que la música sirve para unir culturas.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=81854705df652810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d973d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Fernando de los Ríos (Latina),1,CALLE,CAMARENA,10,Latina,https://wikidata.org/entity/Q794954,Aluche,https://wikidata.org/entity/Q31140,28047,435819,4471933,40.39552931214334,-3.7562667464373223,/contenido/actividades/Musica/EtnicaBatucada,
11785364,Pablo Aznar Hercilla,Gratuito,1,1,"L,M,X,J,V,S,D",,2022-10-01T00:00:00Z,2022-10-16T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5bbb9d6658973810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD,"Centro Cultural Rafael Altamira, antes Palacete Quinta del Berro (Salamanca)","1,5",CALLE,ENRIQUE D'ALMONTE,1,Salamanca,https://wikidata.org/entity/Q1773521,Fuente del Berro,https://wikidata.org/entity/Q3814564,28028,443760,4474815,40.42206601994432,-3.662968075865235,/contenido/actividades/Exposiciones,
11768247,Pablo Martín Jones 'Baile entero',Más información sobre precios y programación en próximas fechas.,0,0,,,2023-03-03T00:00:00Z,2023-03-03T23:59:00Z,20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f8cafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11768184,Pablo Remón 'Barbados en 2022',Más información sobre precios y programación en próximas fechas.,0,1,"L,M,X,J,V,S,D",,2022-11-23T00:00:00Z,2022-12-03T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c8aafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11788346,Paco Arrojo,Gratuito,1,0,,,2022-10-21T00:00:00Z,2022-10-21T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa670e6063383810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),1,CALLE,CONCEJO DE TEVERGA,1,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Entrevías,https://wikidata.org/entity/Q71756,28053,442974,4470850,40.386293684801885,-3.6718658006661906,/contenido/actividades/TeatroPerformance,
11768193,Pan y circo,Gratuito,1,1,"M,X,J,V,S,D",,2022-12-02T00:00:00Z,2023-04-16T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79daafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11768400,Paolo Fresu 'Héroes. Homenaje a David Bowie',Más información sobre precios y programación en próximas fechas.,0,0,,,2022-11-02T00:00:00Z,2022-11-02T23:59:00Z,20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0451afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11755429,"Para vivir en paz, ejercitamos la asertividad",Gratuito,1,1,L,,2022-09-26T00:00:00Z,2022-10-17T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c06bb416003f2810VgnVCM1000001d4a900aRCRD,Comunicación no violenta y asertividad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4cc7c8c577ed710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD,Espacio de Igualdad María Zambrano. Chamberí,1,CALLE,ANDRES MELLADO,44,Chamberí,https://wikidata.org/entity/Q1763370,Gaztambide,https://wikidata.org/entity/Q10288587,28015,439412,4476170,40.433958260960964,-3.7143358486689415,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11753546,Pareja abierta,Gratuito,1,0,,,2022-10-22T00:00:00Z,2022-10-22T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9502bd3e17e2810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD,Teatro Municipal de Vallecas,1,CALLE,PASO DE VILLAMANRIQUE,3,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,28031,447122,4469857,40.37762362093048,-3.6229095774784765,/contenido/actividades/TeatroPerformance,
11693836,París 1940,Más información sobre precios y programación en próximas fechas.,0,1,"M,X,J,V,S,D",,2022-11-17T00:00:00Z,2023-01-08T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c5dd11e4daf0810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,"1,6",CALLE,PRINCIPE,25,Centro,https://wikidata.org/entity/Q1763376,Cortes,https://wikidata.org/entity/Q2535637,28012,440597,4474036,40.41482868269558,-3.7001663599562105,/contenido/actividades/TeatroPerformance,
11769967,Patio scout,Más información sobre precios y programación en próximas fechas.,0,0,,,2023-06-03T00:00:00Z,2023-06-03T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f124e1c8cc533810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,,/usuario/Familias
11735389,PATRICIA ESQUIVIAS «EL TALLO EN SESGO»,Más información sobre precios y programación en próximas fechas.,0,1,"L,M,X,J,V,S,D",,2022-09-08T00:00:00Z,2022-10-30T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9c8dd15c8f12810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11768370,Paul B. Preciado 'Yo soy el monstruo que os habla',18 euros,0,1,"L,M,X,J,V,S,D",,2023-03-24T00:00:00Z,2023-03-26T23:59:00Z,,A las 20 horas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7360afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11662659,Peach quiere ser fontanera: mujeres y videojuegos,Gratuito,1,0,,,2022-11-20T00:00:00Z,2022-11-20T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=215c9b796b540810VgnVCM1000001d4a900aRCRD,Peach quiere ser fontanera: mujeres y videojuegos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45c9b796b540810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD,"Espacio Cultural Núñez de Balboa, 40 (Salamanca)",1,CALLE,NUÑEZ DE BALBOA,40,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,442103,4475356,40.426826159507435,-3.6825349481985135,/contenido/actividades/1ciudad21distritos,
11768133,Pedro Mafama 'Por este rio abaixo',Más información sobre precios y programación en próximas fechas.,0,0,,,2022-10-07T00:00:00Z,2022-10-07T23:59:00Z,20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ee8afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11509120,PENSAMIENTO,Gratuito,1,1,M,,2021-10-29T00:00:00Z,2022-10-24T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b25923ceebcc710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,11,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ConferenciasColoquios,
11768307,Pinta la calle,Más información sobre precios y programación en próximas fechas.,0,0,,,2023-05-07T00:00:00Z,2023-05-07T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d7eafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,,/usuario/Familias
11772326,Play it again (cinema songs),6 euros,0,1,"L,M,X,J,V,S,D",,2022-10-01T00:00:00Z,2022-10-02T23:59:00Z,13:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30fafec79ff33810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11793487,Poetas en nuestras calles,Gratuito,1,0,,,2022-10-18T00:00:00Z,2022-10-18T23:59:00Z,17:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=81828c88b0983810VgnVCM2000001f4a900aRCRD,Poetas en nuestras calles,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab69767b85f17710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Clara Campoamor. Villaverde,1,CALLE,MARIA MARTINEZ OVIOL,12,Villaverde,https://wikidata.org/entity/Q919536,Los Rosales,https://wikidata.org/entity/Q10319807,28021,441277,4466932,40.35087114162283,-3.691508909255186,/contenido/actividades/CursosTalleres,
11770038,Poliana Lima «Cruce» Lasala «Fight»,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b79bab8023633810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/DanzaBaile,
11718582,Pongamos que hablo de Madrid,Gratuito,1,1,"L,M,X,J,V,S,D",,2022-09-15T00:00:00Z,2022-10-31T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc8270f387f81810VgnVCM2000001f4a900aRCRD,Pongamos que hablo de Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7a170f387f81810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMÁN DEL VALLE,8,San Blas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.42027705095574,-3.621741078700336,/contenido/actividades/Exposiciones,
11787612,Porque yo lo valgo: Autoestima y vínculos,Gratuito,1,1,M,,2022-10-04T00:00:00Z,2022-10-25T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=96d2dfc94c283810VgnVCM1000001d4a900aRCRD,Pintando mandalas veraniegos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86fedc98c1c2f710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=229425eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Ana Orantes. Barajas,1,CALLE,PLAYA DE SAN JUAN,6,Barajas,https://wikidata.org/entity/Q807230,Timón,https://wikidata.org/entity/Q10382570,28042,449784,4480499,40.473659104975354,-3.592395079190456,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11572007,Preparando Halloween,Gratuito,1,0,,,2022-10-20T00:00:00Z,2022-10-20T23:59:00Z,18:00,"Horario: de 18:00 a 20:00 h. Diseñaremos y crearemos diferentes manualidades relacionadas con la celebración de Halloween. Cada niño/a usará una variedad de materiales para hacer objetos de decoración para adornar la casa como faroles, guirnaldas, catrinas, calabazas, murciélagos.... y así crear un' ambiente de terror súper divertido'!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=52baea198435e710VgnVCM2000001f4a900aRCRD,Laboratorio Infantil. Preparando Halloween,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51a1d77b2c25e710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),1,CALLE,MIRA EL RIO,4,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pardo,https://wikidata.org/entity/Q3314337,28048,434105,4485730,40.519673311658686,-3.7779055687726535,/contenido/actividades/CursosTalleres,/usuario/Niños
11787077,Preparando juntas el 25N en el Espacio de Igualdad Ana Orantes,Gratuito,1,0,,,2022-10-25T00:00:00Z,2022-10-25T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3018dfc1d1183810VgnVCM1000001d4a900aRCRD,Preparando juntas el 25N,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa59bf73b69a1810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=229425eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Ana Orantes. Barajas,1,CALLE,PLAYA DE SAN JUAN,6,Barajas,https://wikidata.org/entity/Q807230,Timón,https://wikidata.org/entity/Q10382570,28042,449784,4480499,40.473659104975354,-3.592395079190456,/contenido/actividades/DanzaBaile,/usuario/Mujeres
11787078,Preparando juntas el 25N en el Espacio de Igualdad Clara Campoamor. Taller de performance,Gratuito,1,1,X,,2022-10-19T00:00:00Z,2022-11-02T23:59:00Z,10:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=96a8dfc1d1183810VgnVCM1000001d4a900aRCRD,Preparando juntas el 25N,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa59bf73b69a1810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Clara Campoamor. Villaverde,1,CALLE,MARIA MARTINEZ OVIOL,12,Villaverde,https://wikidata.org/entity/Q919536,Los Rosales,https://wikidata.org/entity/Q10319807,28021,441277,4466932,40.35087114162283,-3.691508909255186,/contenido/actividades/DanzaBaile,/usuario/Mujeres
