PK;NOMBRE;PDF;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
301090;"Iglesia de San Antonio de los Alemanes";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/301090.pdf?idEdificio=c108f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c108f7d9560a4510f7d9560a45102e085a0aRCRD";"PUEBLA";"Calle";"V";"22";"";"";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440429";"4475096";"40.42248408139826";"-3.703510993080645";"";"";"";""; 
317886;"Iglesia de San Jerónimo el Real";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/317886.pdf?idEdificio=6e18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6e18f7d9560a4510f7d9560a45102e085a0aRCRD";"MORETO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"";"LOS JERONIMOS";"";"RETIRO";"441414";"4473977";"40.414356517969345";"-3.690523026519969";"";"";"";""; 
302348;"Iglesia de San José";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302348.pdf?idEdificio=6c08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6c08f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALÁ";"Calle";"V";"43";"";"";"";"";"MADRID";"MADRID";"28014";"";"JUSTICIA";"";"CENTRO";"440893";"4474535";"40.41934499059586";"-3.696724106180927";"";"";"";""; 
316121;"Iglesia de San Manuel y San Benito";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/316121.pdf?idEdificio=8c18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8c18f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALÁ";"Calle";"V";"83";"";"";"";"";"MADRID";"MADRID";"28014";"";"RECOLETOS";"";"SALAMANCA";"441780";"4474685";"40.420758796546075";"-3.68628303682986";"";"";"";""; 
300184;"Iglesia de San Marcos";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/300184.pdf?idEdificio=a008f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a008f7d9560a4510f7d9560a45102e085a0aRCRD";"SAN LEONARDO";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28015";"";"UNIVERSIDAD";"";"CENTRO";"439674";"4475146";"40.424769387928684";"-3.7111444272242124";"";"";"";""; 
303603;"Iglesia de San Pedro el Viejo";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/303603.pdf?idEdificio=6118f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6118f7d9560a4510f7d9560a45102e085a0aRCRD";"NUNCIO";"Calle";"V";"14";"";"";"";"";"MADRID";"MADRID";"28005";"";"PALACIO";"";"CENTRO";"439740";"4473867";"40.41324464343417";"-3.710250837641945";"";"";"";""; 
11067036;"Iglesia Parroquial de Santa Ana y Nuestra Señora de la Esperanza";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11067036.pdf?idEdificio=7c29e5274b78e610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=7c29e5274b78e610VgnVCM1000001d4a900aRCRD";"CAÑADA";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28030";"";"VINATEROS";"";"MORATALAZ";"445269";"4472956";"40.405427281364965";"-3.6450041456114723";"";"";"";""; 
307123;"Ilustre Colegio Oficial de Médicos de Madrid";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307123.pdf?idEdificio=4618f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4618f7d9560a4510f7d9560a45102e085a0aRCRD";"SANTA ISABEL";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28012";"";"EMBAJADORES";"";"CENTRO";"440998";"4473415";"40.40926280409965";"-3.6953774471568273";"";"";"";""; 
307357;"Instituto Cervantes (antiguo Banco Español del Río de la Plata)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307357.pdf?idEdificio=a818f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a818f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALÁ";"Calle";"V";"49";"";"";"";"";"MADRID";"MADRID";"28014";"";"JUSTICIA";"";"CENTRO";"441008";"4474558";"40.41956034622228";"-3.6953707711467745";"";"";"";""; 
11050966;"Instituto del Patrimonio Cultural de España";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11050966.pdf?idEdificio=f51b0a11f811e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=f51b0a11f811e610VgnVCM2000001f4a900aRCRD";"PINTOR EL GRECO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28040";"";"CIUDAD UNIVERSITARIA";"";"MONCLOA-ARAVACA";"437627";"4477039";"40.44166668674646";"-3.735464796879181";"";"";"";""; 
305578;"La Casa Encendida";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/305578.pdf?idEdificio=4418f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4418f7d9560a4510f7d9560a45102e085a0aRCRD";"VALENCIA";"RONDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28012";"";"EMBAJADORES";"";"CENTRO";"440622";"4473051";"40.40596221830597";"-3.6997720739017033";"";"";"";""; 
11067567;"Matadero y Mercado Municipal de Granados";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11067567.pdf?idEdificio=55c478610b88e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=55c478610b88e610VgnVCM2000001f4a900aRCRD";"CHOPERA";"PASEO";"V";"14";"";"";"";"";"MADRID";"MADRID";"28045";"";"CHOPERA";"";"ARGANZUELA";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"";"";"";""; 
307124;"Medialab-Prado (antigua Serrería Belga)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307124.pdf?idEdificio=6618f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6618f7d9560a4510f7d9560a45102e085a0aRCRD";"ALAMEDA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"441134";"4473558";"40.4105673503608";"-3.6937819843413373";"";"";"";""; 
307088;"Mercado de San Miguel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307088.pdf?idEdificio=2618f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2618f7d9560a4510f7d9560a45102e085a0aRCRD";"SAN MIGUEL";"Plaza";"V";"";"";"";"";"";"MADRID";"MADRID";"28005";"";"PALACIO";"";"CENTRO";"439846";"4474101";"40.4153602918824";"-3.709023692234164";"";"";"";""; 
317796;"Ministerio de Agricultura, Pesca y Alimentación";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/317796.pdf?idEdificio=ed18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ed18f7d9560a4510f7d9560a45102e085a0aRCRD";"INFANTA ISABEL";"PASEO";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"";"LOS JERONIMOS";"";"RETIRO";"441401";"4473342";"40.40863906624042";"-3.6906194489700237";"";"";"";""; 
303037;"Monasterio de las Descalzas Reales";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/303037.pdf?idEdificio=af08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=af08f7d9560a4510f7d9560a45102e085a0aRCRD";"DESCALZAS";"Plaza";"V";"";"";"";"";"";"MADRID";"MADRID";"28013";"";"SOL";"";"CENTRO";"440108";"4474462";"40.418631243969415";"-3.705969762193341";"";"";"";""; 
307231;"Monasterio de Montserrat";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307231.pdf?idEdificio=c618f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c618f7d9560a4510f7d9560a45102e085a0aRCRD";"SAN BERNARDO";"CALLE";"V";"79";"";"";"";"";"MADRID";"MADRID";"28015";"";"UNIVERSIDAD";"";"CENTRO";"440073";"4475482";"40.42782496214609";"-3.706474495078322";"";"";"";""; 
11005963;"Museo Cerralbo";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11005963.pdf?idEdificio=64458a205fccc610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=64458a205fccc610VgnVCM2000001f4a900aRCRD";"VENTURA RODRIGUEZ";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28008";"";"ARGUELLES";"";"MONCLOA-ARAVACA";"439380";"4475039";"40.423779252051425";"-3.7145996063573756";"";"";"";""; 
11050879;"Museo de América";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11050879.pdf?idEdificio=aefeb801a201e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=aefeb801a201e610VgnVCM2000001f4a900aRCRD";"REYES CATOLICOS";"AVENIDA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"";"CIUDAD UNIVERSITARIA";"";"MONCLOA-ARAVACA";"438777";"4476615";"40.43793725485899";"-3.7218544182655786";"";"";"";""; 
301272;"Museo de Historia de Madrid. Museo Municipal de Madrid";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/301272.pdf?idEdificio=4208f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4208f7d9560a4510f7d9560a45102e085a0aRCRD";"FUENCARRAL";"CALLE";"V";"78";"";"";"";"";"MADRID";"MADRID";"28004";"";"JUSTICIA";"";"CENTRO";"440542";"4475247";"40.4257331392528";"-3.700926972454831";"";"";"";""; 
321069;"Museo del Ferrocarril";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/321069.pdf?idEdificio=cf18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=cf18f7d9560a4510f7d9560a45102e085a0aRCRD";"DELICIAS";"PASEO";"V";"1";"";"";"";"";"MADRID";"MADRID";"28045";"";"PALOS DE MOGUER";"";"ARGANZUELA";"441194";"4473161";"40.406996505596624";"-3.6930483362488657";"";"";"";""; 
313939;"Museo Lázaro Galdiano";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/313939.pdf?idEdificio=eb18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=eb18f7d9560a4510f7d9560a45102e085a0aRCRD";"SERRANO";"CALLE";"V";"122";"";"";"";"";"MADRID";"MADRID";"28006";"";"CASTELLANA";"";"SALAMANCA";"441802";"4476460";"40.43675593917329";"-3.6861820403705816";"";"";"";""; 
305800;"Museo Nacional Centro de Arte Reina Sofía";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/305800.pdf?idEdificio=a418f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a418f7d9560a4510f7d9560a45102e085a0aRCRD";"SANTA ISABEL";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28012";"";"EMBAJADORES";"";"CENTRO";"441118";"4473345";"40.40864029339671";"-3.6939504103293244";"";"";"";""; 
11055833;"Museo Nacional de Ciencias Naturales y Escuela Técnica Superior de Ingenieros Industriales";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11055833.pdf?idEdificio=db67dfa16a63e610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=db67dfa16a63e610VgnVCM1000001d4a900aRCRD";"JOSE GUTIERREZ ABASCAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28006";"";"EL VISO";"";"CHAMARTIN";"441463";"4476870";"40.44042600324054";"-3.690212174964136";"";"";"";""; 
325790;"Museo Nacional del Prado";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325790.pdf?idEdificio=a128f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a128f7d9560a4510f7d9560a45102e085a0aRCRD";"PRADO";"PASEO";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"";"LOS JERONIMOS";"";"RETIRO";"441243";"4474443";"40.41854475379762";"-3.6925831204366806";"";"";"";""; 
313014;"Museo Sorolla";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/313014.pdf?idEdificio=aa18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=aa18f7d9560a4510f7d9560a45102e085a0aRCRD";"GENERAL MARTINEZ CAMPOS";"Paseo";"V";"37";"";"";"";"";"MADRID";"MADRID";"28010";"";"ALMAGRO";"";"CHAMBERI";"441271";"4476322";"40.43546990168913";"-3.692433817871342";"";"";"";""; 
325816;"Museo Thyssen-Bornemisza (Palacio de Vistahermosa)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325816.pdf?idEdificio=40083d43db3a45103d43db3a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=40083d43db3a45103d43db3a45102e085a0aRCRD";"PRADO";"PASEO";"V";"8";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"441058";"4474164";"40.41601631762229";"-3.694738346891257";"";"";"";""; 
11055925;"Nuevos Ministerios";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11055925.pdf?idEdificio=845f5454dca3e610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=845f5454dca3e610VgnVCM1000001d4a900aRCRD";"AGUSTIN DE BETANCOURT";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28003";"";"RIOS ROSAS";"";"CHAMBERI";"441091";"4477124";"40.44268919706804";"-3.694627300005272";"";"";"";""; 
325775;"Observatorio Astronómico";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325775.pdf?idEdificio=6128f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6128f7d9560a4510f7d9560a45102e085a0aRCRD";"ALFONSO XII";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"";"LOS JERONIMOS";"";"RETIRO";"441586";"4473438";"40.40951154860526";"-3.6884516670285747";"";"";"";""; 
302157;"Oficinas para Ramón López-Rumayor Lombera";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302157.pdf?idEdificio=0808f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0808f7d9560a4510f7d9560a45102e085a0aRCRD";"CONCEPCION ARENAL";"Calle";"V";"1";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"440195";"4474671";"40.4205202700433";"-3.7049639867882593";"";"";"";""; 
302204;"Oficinas para Vicente Patuel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302204.pdf?idEdificio=a908f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a908f7d9560a4510f7d9560a45102e085a0aRCRD";"CHINCHILLA";"Calle";"V";"9";"";"";"";"";"MADRID";"MADRID";"";"";"SOL";"";"CENTRO";"440291";"4474598";"40.41986954619534";"-3.703825594056321";"";"";"";""; 
307312;"Oratorio del Caballero de Gracia";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307312.pdf?idEdificio=20083d43db3a45103d43db3a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=20083d43db3a45103d43db3a45102e085a0aRCRD";"CABALLERO DE GRACIA";"Calle";"V";"5";"";"";"";"";"MADRID";"MADRID";"28013";"";"SOL";"";"CENTRO";"440666";"447478";"";"";"";"";"";""; 
302122;"Palacio de Altamira (Instituto Europeo del Diseño)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302122.pdf?idEdificio=0708f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0708f7d9560a4510f7d9560a45102e085a0aRCRD";"FLOR ALTA";"Calle";"V";"8";"";"";"";"";"MADRID";"MADRID";"28004";"";"UNIVERSIDAD";"";"CENTRO";"439999";"4474811";"40.421767344162355";"-3.707287420083181";"";"";"";""; 
11050053;"Palacio de Amboage (actual sede de la Embajada de Italia)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11050053.pdf?idEdificio=1d4ae77ccd10e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=1d4ae77ccd10e610VgnVCM2000001f4a900aRCRD";"LAGASCA";"CALLE";"V";"98";"";"";"";"";"MADRID";"MADRID";"28006";"";"CASTELLANA";"";"SALAMANCA";"441936";"4475944";"40.43211109393623";"-3.684551710224391";"";"";"";""; 
325821;"Palacio de Biblioteca y Museos Nacionales";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325821.pdf?idEdificio=8228f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8228f7d9560a4510f7d9560a45102e085a0aRCRD";"SERRANO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28001";"";"RECOLETOS";"";"SALAMANCA";"441601";"4474966";"40.4232789604228";"-3.6884121235090532";"";"";"";""; 
325941;"Palacio de Buena Vista (actual sede del Cuartel General del Ejército de Tierra)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325941.pdf?idEdificio=4328f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4328f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALÁ";"Calle";"V";"51";"";"";"";"";"MADRID";"MADRID";"28014";"";"JUSTICIA";"";"CENTRO";"441079";"4474671";"40.42058333522924";"-3.6945443828867504";"";"";"";""; 
325771;"Palacio de Comunicaciones (Palacio de Cibeles, Ayuntamiento de Madrid)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325771.pdf?idEdificio=4128f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4128f7d9560a4510f7d9560a45102e085a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441277";"4474496";"40.41902261618159";"-3.692188193693138";"";"";"";""; 
305737;"Palacio de Fernán Nuñez (Fundación de los Ferrocarriles Españoles)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/305737.pdf?idEdificio=6418f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6418f7d9560a4510f7d9560a45102e085a0aRCRD";"SANTA ISABEL";"CALLE";"V";"44";"";"";"";"";"MADRID";"MADRID";"28012";"";"EMBAJADORES";"";"CENTRO";"440860";"4473481";"40.40985206511554";"-3.6970118323675845";"";"";"";""; 
302164;"Palacio de la Música";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302164.pdf?idEdificio=6808f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=6808f7d9560a4510f7d9560a45102e085a0aRCRD";"ABADA";"Calle";"V";"14";"";"";"";"";"MADRID";"MADRID";"";"";"SOL";"";"CENTRO";"440220";"4474600";"40.419882465507165";"-3.7046626413957284";"";"";"";""; 
302152;"Palacio de la Prensa";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302152.pdf?idEdificio=e708f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e708f7d9560a4510f7d9560a45102e085a0aRCRD";"CALLAO";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28013";"";"SOL";"";"CENTRO";"440148";"4474597";"40.41985083351601";"-3.7055098379576314";"";"";"";""; 
325803;"Palacio de Linares (actual Casa de América)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325803.pdf?idEdificio=e128f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e128f7d9560a4510f7d9560a45102e085a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"";"LOS JERONIMOS";"";"RETIRO";"441277";"4474496";"40.41902261618159";"-3.692188193693138";"";"";"";""; 
325350;"Palacio de Liria";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/325350.pdf?idEdificio=8028f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8028f7d9560a4510f7d9560a45102e085a0aRCRD";"PRINCESA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28008";"";"UNIVERSIDAD";"";"CENTRO";"439549";"4475377";"40.426837593736934";"-3.7126361453494083";"";"";"";""; 
301402;"Palacio de Longoria (sede de la Sociedad General de Autores y Editores)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/301402.pdf?idEdificio=c208f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c208f7d9560a4510f7d9560a45102e085a0aRCRD";"FERNANDO VI";"Calle";"V";"4";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"440887";"4475195";"40.42529015852938";"-3.6968561786505174";"";"";"";""; 
