tipo_establecimiento,tipo_titularidad,municipio_codigo,municipio_nombre,same_as_wikidata_municipio,direccion_establecimiento,direccion_via_codigo,direccion_via_nombre,direccion_portal_numero,direccion_piso,direccion_puerta,direccion_codigo_postal,direccion_ubicacion,direccion_coordenada_x,direccion_coordenada_y,horario_acceso,codigo_dea
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CMNO de Perales 23  ,CMNO,Perales,23,,,28041,ESTADIO 1 ZONA SUR-ESTE ,441900,4468929,24 horas,2022-1035
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CMNO de Perales 23  ,CMNO,Perales,23,,,28041,ESTADIO 1 ZONA NORTE ,441900,4468929,24 h,2022-1050
Aeropuertos,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de la Hispanidad 0  ,AVDA,Hispanidad,0,,,28042,ESTACION DE AUTOBUSES PASARELA Aeropuerto Adolfo Suarez,449721,4482599,,2022-1055
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CMNO de Perales 0  ,CMNO,Perales,0,,,28041,Forus Caja Magica ,441891,4468909,,2022-1093
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CTRA del Barrio de la Fortuna 14  ,CTRA,Barrio de la Fortuna,14,,,28054,RECINTO REAL AEROCLUB DE ESPANA / REST EL MIRADOR DE CUATROVIENTO S. PRODUCCIONES EUROOCIO SL,434337,4468617,,2022-1098
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Alameda 15  ,CALLE,Alameda,15,,,28014,Serreria Belga ,441138,4473553,,2022-1123
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-528
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-529
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-530
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-531
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-532
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-533
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-534
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-704
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-904
Establecimiento dependiente de una Administracion Publica,Publica,092,Mostoles,https://wikidata.org/entity/Q187826,PLAZA del Pradillo 0  ,PLAZA,Pradillo,0,,,28931,OFICINA DE INFORMACION AYUNTAMIENTO MOSTOLES,426607,4463919,,2022-958
Establecimiento dependiente de una Administracion Publica,Publica,092,Mostoles,https://wikidata.org/entity/Q187826,CALLE de San Antonio 2  ,CALLE,San Antonio,2,,,28931,JUNTA DE DISTRITO 1 - Participacion Ciudadana - Concejalia de Juv entud y Participacion Ciudadana. AYUNTAMIENTO MOSTOLES,426678,4463947,,2022-959
Establecimiento dependiente de una Administracion Publica,Publica,014,Arganda del Rey,https://wikidata.org/entity/Q497692,CMNO del Molino 3 2 ,CMNO,Molino,3,2,,28500,JUZGADO SEGUNDA PLANTA ,463252,4460616,,2021-661
Establecimiento dependiente de una Administracion Publica,Publica,151,Torrelaguna,https://wikidata.org/entity/Q1641236,CALLE Malacuera 43 B ,CALLE,Malacuera,43,B,,28180,BAJA ,454625,4519323,,2021-720
Establecimiento hotelero con mas de 100 plazas,Privada,134,San Sebastian de los Reyes,https://wikidata.org/entity/Q484717,AVDA del Cerro del Aguila 15  ,AVDA,Cerro del Aguila,15,,,28703,RECEPCION MARKET AC HOTEL S.S.R.R.,448071,4488652,24 HORAS,2018-2703
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. RENFE VIAJEROS,442489,4480602,24 HORAS,2022-1137
Centro de trabajo con mas de 250 trabajadores,Privada,903,Tres Cantos,https://wikidata.org/entity/Q910410,RONDA de Valdecarrizo 6  ,RONDA,Valdecarrizo,6,,,28760,LABORATORIOS NORMON ,440763,4496475,,2022-1138
Otros,Privada,083,Meco,https://wikidata.org/entity/Q1646210,CALLE Zeus 12  ,CALLE,Zeus,12,,,28880,BLU 3 GLOBAL OPERATIONS LTD ,473518,4487091,07:00 a 19:00 de lunes a viernes,2022-1140
Centro de trabajo con mas de 250 trabajadores,Privada,130,San Fernando de Henares,https://wikidata.org/entity/Q842211,AVDA de la Astronomia 24  ,AVDA,Astronomia,24,,,28830,Columna E.5 ,457954,4477878,,2022-1166
Otros,Privada,084,Mejorada del Campo,https://wikidata.org/entity/Q1984852,CALLE del Tajo 8  ,CALLE,Tajo,8,,,28840,POLIGONO INDUSTRIAL LAS ACACIAS ,458854,4470556,7-20H,2022-1167
Centro de trabajo con mas de 250 trabajadores,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,CALLE Garcia Martin 21  ,CALLE,Garcia Martin,21,,,28224,,432360,4477843,,2022-1168
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,058,Fuenlabrada,https://wikidata.org/entity/Q54902,AVDA de Nuevo Versalles 1  ,AVDA,Nuevo Versalles,1,,,28942,Campo de Futbol Irene Ferreras ,429545,4461266,,2022-476
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-490
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-510
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-801
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-901
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-902
Establecimiento dependiente de una Administracion Publica,Publica,014,Arganda del Rey,https://wikidata.org/entity/Q497692,CMNO del Molino 3 B ,CMNO,Molino,3,B,,28500,BAJA.SEGURIDAD ,463252,4460616,,2021-662
Establecimiento dependiente de una Administracion Publica,Publica,092,Mostoles,https://wikidata.org/entity/Q187826,AVDA Iker Casillas 7  ,AVDA,Iker Casillas,7,,,28935,ESCUELA MEDIOAMBIENTAL AYUNTAMIENTO DE MOSTOLES,425361,4464172,,2022-960
Establecimiento dependiente de una Administracion Publica,Publica,092,Mostoles,https://wikidata.org/entity/Q187826,CALLE de los Hermanos Pinzon 18  ,CALLE,los Hermanos Pinzon,18,,,28936,POLIDEPORTIVO VILLAFONTANA - Piscina de Verano ,427617,4463794,,2022-962
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de la Virgen del Carmen 35  ,AVDA,Virgen del Carmen,35,,,28033,BASIC FIT ,444835,4480706,L-V 7h-22h30 SyD 9h-16h,2022-977
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Santa Engracia 23  ,CALLE,Santa Engracia,23,,,28010,,440878,4475778,,2019-976
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Tomas Redondo 1 Bº ,CALLE,Tomas Redondo,1,Bº,,28033,Edificio A-Planta Baja-Edificio Iberdrola Madrid ,446488,4480462,24 h,2022-1025
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de la Princesa Juana de Austria 2  ,AVDA,Princesa Juana de Austria,2,,,28026,Go fit Plaza eliptica -Entrada principal ,438829,4469304,,2022-1030
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Portugal 0  ,AVDA,Portugal,0,,,28011,PABELLON DE CONVENCIONES ,437229,4473759,,2022-1033
Otros,Privada,134,San Sebastian de los Reyes,https://wikidata.org/entity/Q484717,AVDA de Somosierra 4  ,AVDA,Somosierra,4,,,28703,MOTOR MECHA ,447913,4488795,8 a 19.30 horas,2022-1044
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,,2022-1077
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA MATADERO  ENTRADA 8  ,AVDA,MATADERO  ENTRADA,8,,,28045,,440947,4471395,,2022-1124
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA FERNAN GOMEZ- CENTRO CULTURAL DE LA VILLA 4  ,AVDA,FERNAN GOMEZ- CENTRO CULTURAL DE LA VILLA,4,,,28001,,441493,4475163,,2022-1125
Otros,Privada,123,Rivas-Vaciamadrid,https://wikidata.org/entity/Q644481,CALLE Griselda Pascual 1  ,CALLE,Griselda Pascual,1,,,28523,Entrada principal COM. PROP. GRISELDA PASCUAL 1,453902,4469648,24 Horas,2022-1143
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. RENFE VIAJEROS,442489,4480602,24 HORAS,2022-1144
Centro de trabajo con mas de 250 trabajadores,Privada,130,San Fernando de Henares,https://wikidata.org/entity/Q842211,AVDA de la Astronomia 24  ,AVDA,Astronomia,24,,,28830,MANAGER IB AMAZON SPAIN,457954,4477878,,2022-1154
Centro de trabajo con mas de 250 trabajadores,Privada,130,San Fernando de Henares,https://wikidata.org/entity/Q842211,AVDA de la Astronomia 24  ,AVDA,Astronomia,24,,,28830,V2 AMAZON SPAIN,457954,4477878,,2022-1155
Centro de trabajo con mas de 250 trabajadores,Privada,130,San Fernando de Henares,https://wikidata.org/entity/Q842211,AVDA de la Astronomia 24  ,AVDA,Astronomia,24,,,28830,V8 AMAZON SPAIN,457954,4477878,,2022-1156
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24h,2022-523
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-524
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-525
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-526
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-527
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-535
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-536
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24H,2022-794
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Pio XII 110  ,AVDA,Pio XII,110,,,28036,UBICACION EN TRENES DE RENFE VIAJEROS. SEDE SOCIAL. ,442489,4480602,24 horas,2022-795
Otros,Privada,113,Pinto,https://wikidata.org/entity/Q909718,CTRA de Andalucia (N-IV) 18  ,CTRA,Andalucia (N-IV),18,,,28320,POLIGONO INDUSTRIAL LAS ARENAS. C/DE LAS ARENAS ,441373,4457637,,2019-135
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Princesa 3 4 ,CALLE,Princesa,3,4,,28008,EN LA PLANTA 4 ,439557,4475173,,2021-680
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Tomas Breton 47 BAJA ,CALLE,Tomas Breton,47,BAJA,,28045,,441247,4472140,9-14 y 16- 19,2022-1180
